company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,delay_minutes,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,minimum_turn_minutes,hour,ground_time_pressure,insufficient_ground_time,load_factor,family_complexity,bags_per_pax,transfer_bag_pct,ssr_intensity,historical_delay,is_peak_hour,aircraft_size,is_international,high_stress_flight,total_pax,lap_child_count,is_child,basic_economy_ind,is_stroller_user,total_bags,transfer_bags,total_ssr,difficulty_score,daily_rank,daily_percentile,difficulty_class,primary_driver,data_completeness
UA,2369,2025-08-12,ORD,AUS,2025-08-12 08:50:00+00:00,2025-08-12 11:44:00+00:00,2025-08-12 08:48:00+00:00,2025-08-12 11:19:00+00:00,-2.0,179,B737-900,Mainline,557,56,8,0.10053859964093358,0,1.1222222222222222,10.8,0.6009852216748769,0.44715447154471544,0.3103448275862069,-2.0,1,3,0,0,202,2,12,22,4,122,55,63,52.4136715997181,183.0,0.40169133192389006,Medium,family_complexity,1.0
UA,758,2025-08-12,ORD,EWR,2025-08-12 10:35:00+00:00,2025-08-12 13:52:00+00:00,2025-08-12 12:17:00+00:00,2025-08-12 15:21:00+00:00,102.0,179,B737-900,Mainline,177,56,10,0.3163841807909605,0,1.1611111111111112,6.7,0.5857142857142857,0.2661290322580645,0.41904761904761906,102.0,0,3,0,0,209,3,6,13,1,123,33,88,52.33439041578576,184.0,0.40380549682875266,Medium,load_factor,1.0
OO,5737,2025-08-12,ORD,OMA,2025-08-12 21:12:00+00:00,2025-08-12 23:00:00+00:00,2025-08-13 07:38:00+00:00,2025-08-13 09:02:00+00:00,626.0,70,ERJ-175,Express,513,34,21,0.06627680311890838,0,0.18309859154929578,1.0,2.2142857142857144,0.90625,0.9285714285714286,626.0,0,2,0,0,13,1,0,1,0,31,29,13,52.24630021141648,185.0,0.4059196617336152,Medium,bags_per_pax,1.0
UA,2323,2025-08-12,ORD,MCO,2025-08-12 09:15:00+00:00,2025-08-12 13:10:00+00:00,2025-08-12 09:44:00+00:00,2025-08-12 13:29:00+00:00,29.0,200,A321-2NX,Mainline,636,62,9,0.09748427672955975,0,1.044776119402985,10.3,0.5924170616113744,0.42857142857142855,0.26066350710900477,29.0,1,3,0,0,210,0,15,13,4,125,54,55,52.211064129668785,186.0,0.4080338266384778,Medium,family_complexity,1.0
UA,1403,2025-08-12,ORD,SLC,2025-08-12 19:40:00+00:00,2025-08-12 22:16:00+00:00,2025-08-13 00:10:00+00:00,2025-08-13 02:06:00+00:00,270.0,126,A319-100,Mainline,264,43,19,0.16287878787878787,0,0.5275590551181102,0.5,1.0441176470588236,0.5,1.0735294117647058,270.0,1,2,0,0,67,0,1,9,0,71,36,73,52.17582804792107,187.0,0.41014799154334036,Medium,ssr_intensity,1.0
UA,1491,2025-08-12,ORD,DFW,2025-08-12 10:35:00+00:00,2025-08-12 13:14:00+00:00,2025-08-12 10:33:00+00:00,2025-08-12 12:51:00+00:00,-2.0,126,A319-100,Mainline,70,43,10,0.6142857142857143,0,1.1653543307086613,8.4,0.5906040268456376,0.34831460674157305,0.6845637583892618,-2.0,0,2,0,0,148,4,6,14,2,88,31,102,52.105355884425656,188.0,0.41226215644820297,Medium,load_factor,1.0
UA,1239,2025-08-12,ORD,ROC,2025-08-12 14:07:00+00:00,2025-08-12 16:55:00+00:00,2025-08-12 14:03:00+00:00,2025-08-12 18:06:00+00:00,-4.0,150,A320-200,Mainline,61,46,14,0.7540983606557377,0,0.9271523178807947,2.7,0.9148936170212766,0.6461538461538462,0.5319148936170213,-4.0,0,2,0,0,140,1,2,13,1,129,84,75,52.07011980267794,189.0,0.4143763213530655,Medium,bags_per_pax,1.0
UA,1920,2025-08-12,ORD,LAS,2025-08-12 15:41:00+00:00,2025-08-12 17:41:00+00:00,2025-08-12 15:56:00+00:00,2025-08-12 18:31:00+00:00,15.0,179,B737-900,Mainline,67,56,15,0.835820895522388,0,0.6722222222222223,2.2,0.5163934426229508,0.671875,0.6065573770491803,15.0,0,3,0,0,121,0,3,12,1,63,43,74,52.052501761804095,190.0,0.4164904862579281,Medium,ground_time_pressure,1.0
UA,2672,2025-08-12,ORD,PNS,2025-08-12 10:39:00+00:00,2025-08-12 13:06:00+00:00,2025-08-12 10:42:00+00:00,2025-08-12 13:01:00+00:00,3.0,126,A319-100,Mainline,44,43,10,0.9772727272727273,0,1.3779527559055118,12.0,0.5738636363636364,0.27450980392156865,0.3522727272727273,3.0,0,2,0,0,175,3,11,20,5,101,28,62,51.85870331219168,191.0,0.4186046511627907,Medium,load_factor,1.0
UA,1304,2025-08-12,ORD,LAS,2025-08-12 11:29:00+00:00,2025-08-12 13:28:00+00:00,2025-08-12 11:30:00+00:00,2025-08-12 12:58:00+00:00,1.0,179,B737-900,Mainline,68,56,11,0.8235294117647058,0,1.0833333333333333,3.7,0.6989795918367347,0.2463768115942029,0.37244897959183676,1.0,0,3,0,0,195,0,6,18,1,137,34,73,51.84108527131783,192.0,0.42071881606765327,Medium,ground_time_pressure,1.0
OO,5309,2025-08-12,ORD,FWA,2025-08-12 20:05:00+00:00,2025-08-12 22:21:00+00:00,2025-08-12 21:28:00+00:00,2025-08-12 23:37:00+00:00,83.0,50,CRJ-200,Express,495,29,20,0.05858585858585859,0,0.8235294117647058,1.2,1.6744186046511629,0.7808219178082192,0.5348837209302325,83.0,1,1,0,0,42,0,1,4,1,72,57,23,51.82346723044397,193.0,0.42283298097251587,Medium,bags_per_pax,1.0
UA,307,2025-08-12,ORD,COS,2025-08-12 09:15:00+00:00,2025-08-12 11:08:00+00:00,2025-08-12 09:09:00+00:00,2025-08-12 10:55:00+00:00,-6.0,126,B737-700,Mainline,70,43,9,0.6142857142857143,0,0.9133858267716536,4.0,0.5213675213675214,0.7096774193548387,0.5811965811965812,-6.0,1,2,0,0,116,1,6,14,0,61,44,68,51.814658210007046,194.0,0.4249471458773784,Medium,transfer_bag_pct,1.0
UA,786,2025-08-12,ORD,BTV,2025-08-12 11:17:00+00:00,2025-08-12 14:33:00+00:00,2025-08-12 11:40:00+00:00,2025-08-12 14:47:00+00:00,23.0,150,A320-200,Mainline,236,46,11,0.19491525423728814,0,1.0794701986754967,4.7,0.725609756097561,0.5916666666666667,0.45121951219512196,23.0,0,2,0,0,163,0,8,19,1,119,71,74,51.79704016913319,195.0,0.427061310782241,Medium,load_factor,1.0
OO,5470,2025-08-12,ORD,GEG,2025-08-12 08:40:00+00:00,2025-08-12 10:56:00+00:00,2025-08-12 08:39:00+00:00,2025-08-12 10:33:00+00:00,-1.0,76,ERJ-175,Express,43,34,8,0.7906976744186046,0,1.1428571428571428,1.5,0.7528089887640449,0.4852941176470588,0.25842696629213485,-1.0,1,2,0,0,88,0,3,6,0,67,33,23,51.74418604651163,196.0,0.42917547568710357,Medium,load_factor,1.0
G7,4613,2025-08-12,ORD,STL,2025-08-12 09:05:00+00:00,2025-08-12 10:40:00+00:00,2025-08-12 11:38:00+00:00,2025-08-12 12:46:00+00:00,153.0,50,CRJ-550,Express,-155,29,9,2.0,1,0.6274509803921569,0.0,0.45454545454545453,0.75,0.3939393939393939,153.0,1,1,0,0,32,0,0,0,0,15,12,13,51.74418604651162,197.0,0.4312896405919662,Medium,ground_time_pressure,1.0
OO,4748,2025-08-12,ORD,ATW,2025-08-12 20:20:00+00:00,2025-08-12 21:35:00+00:00,2025-08-13 00:08:00+00:00,2025-08-13 01:04:00+00:00,228.0,50,CRJ-550,Express,857,29,20,0.0338389731621937,0,0.7843137254901961,0.5,1.1219512195121952,0.9787234042553191,0.4878048780487805,228.0,1,1,0,0,40,0,1,5,0,46,46,20,51.7353770260747,198.0,0.4334038054968288,Medium,transfer_bag_pct,1.0
UA,1823,2025-08-12,ORD,IAH,2025-08-12 07:10:00+00:00,2025-08-12 10:04:00+00:00,2025-08-12 07:08:00+00:00,2025-08-12 10:17:00+00:00,-2.0,200,A321-2NX,Mainline,139,68,7,0.4892086330935252,0,1.1592039800995024,8.6,0.49572649572649574,0.24786324786324787,0.3803418803418803,-2.0,1,3,0,0,233,2,9,22,3,116,29,89,51.726568005637766,199.0,0.4355179704016913,Medium,family_complexity,1.0
UA,1778,2025-08-12,ORD,OMA,2025-08-12 08:45:00+00:00,2025-08-12 10:26:00+00:00,2025-08-12 08:52:00+00:00,2025-08-12 10:22:00+00:00,7.0,166,B737-800,Mainline,173,57,8,0.32947976878612717,0,0.7904191616766467,2.0,0.5263157894736842,0.6056338028169014,0.706766917293233,7.0,1,3,0,0,132,1,2,9,0,70,43,94,51.717758985200845,200.0,0.4376321353065539,Medium,ssr_intensity,1.0
UA,1830,2025-08-12,ORD,DSM,2025-08-12 13:12:00+00:00,2025-08-12 14:41:00+00:00,2025-08-12 13:35:00+00:00,2025-08-12 14:52:00+00:00,23.0,150,A320-200,Mainline,205,46,13,0.22439024390243903,0,1.2317880794701987,8.1,0.48128342245989303,0.8131868131868132,0.37433155080213903,23.0,0,2,0,0,186,1,10,17,3,90,74,70,51.515151515151516,201.0,0.4397463002114165,Medium,load_factor,1.0
UA,374,2025-08-12,ORD,MSP,2025-08-12 16:10:00+00:00,2025-08-12 17:49:00+00:00,2025-08-12 19:00:00+00:00,2025-08-12 20:41:00+00:00,170.0,126,A319-100,Mainline,76,43,16,0.5657894736842105,0,0.968503937007874,1.0,0.4112903225806452,0.5384615384615384,0.6854838709677419,170.0,1,2,0,0,123,0,2,10,0,51,28,85,51.42706131078224,202.0,0.4418604651162791,Medium,ssr_intensity,1.0
OO,5603,2025-08-12,ORD,FNT,2025-08-12 20:08:00+00:00,2025-08-12 22:30:00+00:00,2025-08-12 22:59:00+00:00,2025-08-13 01:03:00+00:00,171.0,50,CRJ-200,Express,241,29,20,0.12033195020746888,0,0.5490196078431373,0.0,1.4482758620689655,0.6976744186046512,2.310344827586207,171.0,1,1,0,0,28,0,0,5,0,42,30,67,51.4182522903453,203.0,0.4439746300211416,Medium,ssr_intensity,1.0
UA,1946,2025-08-12,ORD,LGA,2025-08-12 15:00:00+00:00,2025-08-12 18:20:00+00:00,2025-08-12 15:44:00+00:00,2025-08-12 20:26:00+00:00,44.0,166,B737-800,Mainline,5,51,15,2.0,1,0.8263473053892215,3.5,0.3237410071942446,0.2608695652173913,0.41007194244604317,44.0,0,3,0,0,138,1,5,9,0,45,12,57,51.40063424947145,204.0,0.44608879492600423,Medium,ground_time_pressure,1.0
UA,721,2025-08-12,ORD,BOS,2025-08-12 09:15:00+00:00,2025-08-12 12:50:00+00:00,2025-08-12 09:35:00+00:00,2025-08-12 12:46:00+00:00,20.0,179,B737-MAX9,Mainline,72,56,9,0.7777777777777778,0,0.9777777777777777,6.9,0.4011299435028249,0.3333333333333333,0.2542372881355932,20.0,1,3,0,0,176,2,7,13,2,71,24,45,51.356589147286826,205.0,0.44820295983086683,Medium,family_complexity,1.0
UA,1297,2025-08-12,ORD,DFW,2025-08-12 08:45:00+00:00,2025-08-12 11:24:00+00:00,2025-08-12 09:16:00+00:00,2025-08-12 11:39:00+00:00,31.0,126,A319-100,Mainline,64,43,8,0.671875,0,1.0393700787401574,2.5,0.48120300751879697,0.26153846153846155,0.6390977443609023,31.0,1,2,0,0,132,1,3,14,0,64,17,85,51.3477801268499,206.0,0.4503171247357294,Medium,ssr_intensity,1.0
UA,2361,2025-08-12,ORD,LAX,2025-08-12 07:10:00+00:00,2025-08-12 09:40:00+00:00,2025-08-12 07:19:00+00:00,2025-08-12 09:36:00+00:00,9.0,176,B757-200,Mainline,85,62,7,0.7294117647058823,0,1.0903954802259888,4.2,0.5567010309278351,0.11926605504587157,0.23711340206185566,9.0,1,3,0,0,193,1,5,20,1,108,13,46,51.28611698379141,207.0,0.452431289640592,Medium,load_factor,1.0
UA,1775,2025-08-12,ORD,FLL,2025-08-12 10:45:00+00:00,2025-08-12 15:03:00+00:00,2025-08-12 10:41:00+00:00,2025-08-12 14:43:00+00:00,-4.0,179,B737-MAX9,Mainline,89,62,10,0.6966292134831461,0,1.1166666666666667,10.6,0.6386138613861386,0.2846153846153846,0.3415841584158416,-4.0,0,3,0,0,201,3,11,19,3,129,37,69,51.233262861169834,208.0,0.45454545454545453,Medium,family_complexity,1.0
UA,764,2025-08-12,ORD,YYC,2025-08-12 08:43:00+00:00,2025-08-12 11:36:00+00:00,2025-08-12 08:38:00+00:00,2025-08-12 11:02:00+00:00,-5.0,166,B737-800,Mainline,533,65,8,0.12195121951219512,0,1.215568862275449,10.3,0.3627450980392157,0.4533333333333333,0.16666666666666666,-5.0,1,3,1,0,203,1,13,19,4,74,34,34,51.20683579985905,209.0,0.45665961945031713,Medium,load_factor,1.0
UA,1851,2025-08-12,ORD,ALB,2025-08-12 08:55:00+00:00,2025-08-12 12:05:00+00:00,2025-08-12 08:56:00+00:00,2025-08-12 12:14:00+00:00,1.0,166,B737-MAX8,Mainline,187,57,8,0.3048128342245989,0,0.49700598802395207,1.0,0.6071428571428571,0.7692307692307693,0.7380952380952381,1.0,1,3,0,0,83,0,2,8,0,51,40,62,51.17159971811135,210.0,0.4587737843551797,Medium,ssr_intensity,1.0
OO,5251,2025-08-12,ORD,ASE,2025-08-12 19:35:00+00:00,2025-08-12 21:44:00+00:00,2025-08-13 09:54:00+00:00,2025-08-13 11:42:00+00:00,859.0,70,ERJ-175,Express,382,34,19,0.08900523560209424,0,0.43661971830985913,2.7,0.6875,0.4782608695652174,0.71875,859.0,1,2,0,0,31,0,4,1,1,22,11,23,51.09231853417901,211.0,0.4608879492600423,Medium,historical_delay,1.0
UA,2144,2025-08-12,ORD,YYZ,2025-08-12 13:01:00+00:00,2025-08-12 18:33:00+00:00,2025-08-12 13:23:00+00:00,2025-08-12 18:33:00+00:00,22.0,126,A319-100,Mainline,76,52,13,0.6842105263157895,0,1.062992125984252,4.0,0.4852941176470588,0.3582089552238806,0.3897058823529412,22.0,0,2,1,0,135,2,4,13,0,66,24,53,50.828047921071175,212.0,0.4630021141649049,Medium,is_international,1.0
UA,2067,2025-08-12,ORD,BOS,2025-08-12 07:30:00+00:00,2025-08-12 10:57:00+00:00,2025-08-12 07:22:00+00:00,2025-08-12 10:44:00+00:00,-8.0,166,B737-800,Mainline,61,51,7,0.8360655737704918,0,1.089820359281437,4.5,0.5191256830601093,0.4375,0.14754098360655737,-8.0,1,3,0,0,182,1,7,15,0,95,42,27,50.7047216349542,213.0,0.46511627906976744,Medium,ground_time_pressure,1.0
UA,1044,2025-08-12,ORD,LAX,2025-08-12 09:05:00+00:00,2025-08-12 11:40:00+00:00,2025-08-12 09:00:00+00:00,2025-08-12 11:18:00+00:00,-5.0,234,B757-300,Mainline,486,66,9,0.13580246913580246,0,0.9872340425531915,5.7,0.6609442060085837,0.5419354838709678,0.31759656652360513,-5.0,1,3,0,0,232,0,10,19,1,154,84,74,50.6782945736434,214.0,0.46723044397463004,Medium,family_complexity,1.0
YX,3598,2025-08-12,ORD,SDF,2025-08-12 17:55:00+00:00,2025-08-12 20:26:00+00:00,2025-08-12 20:35:00+00:00,2025-08-12 23:04:00+00:00,160.0,76,ERJ-175,Express,289,34,17,0.11764705882352941,0,0.8051948051948052,0.0,1.0476190476190477,0.582089552238806,0.5396825396825397,160.0,1,2,0,0,62,0,0,3,0,66,39,34,50.66067653276956,215.0,0.4693446088794926,Medium,bags_per_pax,1.0
UA,708,2025-08-12,ORD,MCI,2025-08-12 08:51:00+00:00,2025-08-12 10:35:00+00:00,2025-08-12 08:58:00+00:00,2025-08-12 10:25:00+00:00,7.0,126,A319-100,Mainline,52,51,8,0.9807692307692307,0,0.7637795275590551,0.5,0.6428571428571429,0.484375,0.5816326530612245,7.0,1,2,0,0,97,0,1,3,0,63,31,57,50.65186751233263,216.0,0.4714587737843552,Medium,ground_time_pressure,1.0
UA,2225,2025-08-12,ORD,PHX,2025-08-12 09:15:00+00:00,2025-08-12 11:09:00+00:00,2025-08-12 09:14:00+00:00,2025-08-12 10:50:00+00:00,-1.0,179,B737-900,Mainline,105,56,9,0.5333333333333333,0,0.7888888888888889,5.3,0.6083916083916084,0.2159090909090909,0.5664335664335665,-1.0,1,3,0,0,142,0,5,11,4,87,19,81,50.64305849189571,217.0,0.47357293868921774,Medium,family_complexity,1.0
OO,4712,2025-08-12,ORD,ELP,2025-08-12 19:50:00+00:00,2025-08-12 22:23:00+00:00,2025-08-12 20:39:00+00:00,2025-08-12 23:08:00+00:00,49.0,76,ERJ-175,Express,257,34,19,0.13229571984435798,0,0.44155844155844154,0.5,1.2857142857142858,0.6739130434782609,0.6285714285714286,49.0,1,2,0,0,34,0,1,5,0,45,31,22,50.616631430584924,218.0,0.47568710359408034,Medium,bags_per_pax,1.0
UA,1941,2025-08-12,ORD,CVG,2025-08-12 14:26:00+00:00,2025-08-12 16:52:00+00:00,2025-08-12 17:59:00+00:00,2025-08-12 22:23:00+00:00,213.0,126,A319-100,Mainline,71,43,14,0.6056338028169014,0,0.9291338582677166,3.2,0.3949579831932773,0.9583333333333334,0.37815126050420167,213.0,0,2,0,0,118,0,5,3,1,47,46,45,50.47568710359408,219.0,0.47780126849894294,Medium,transfer_bag_pct,1.0
UA,2649,2025-08-12,ORD,EWR,2025-08-12 14:27:00+00:00,2025-08-12 18:01:00+00:00,2025-08-12 18:51:00+00:00,2025-08-12 22:46:00+00:00,264.0,176,B757-200,Mainline,162,64,14,0.3950617283950617,0,1.0903954802259888,6.1,0.4587628865979381,0.35555555555555557,0.33505154639175255,264.0,0,3,0,0,193,0,8,11,3,89,32,65,50.449260042283306,220.0,0.4799154334038055,Medium,historical_delay,1.0
OO,5290,2025-08-12,ORD,BOI,2025-08-12 19:45:00+00:00,2025-08-12 22:52:00+00:00,2025-08-13 00:46:00+00:00,2025-08-13 03:23:00+00:00,301.0,76,ERJ-175,Express,395,34,19,0.08607594936708861,0,0.8181818181818182,0.0,1.0625,0.9130434782608695,0.28125,301.0,1,2,0,0,63,0,0,1,0,68,63,18,50.44926004228329,221.0,0.4820295983086681,Medium,transfer_bag_pct,1.0
UA,2385,2025-08-12,ORD,MSO,2025-08-12 08:50:00+00:00,2025-08-12 11:38:00+00:00,2025-08-12 08:45:00+00:00,2025-08-12 11:13:00+00:00,-5.0,166,B737-800,Mainline,71,51,8,0.7183098591549296,0,1.0179640718562875,6.4,0.5672514619883041,0.336734693877551,0.24561403508771928,-5.0,1,3,0,0,170,0,10,29,2,97,33,42,50.378787878787875,222.0,0.48414376321353064,Medium,family_complexity,1.0
G7,4188,2025-08-12,ORD,GSO,2025-08-12 18:10:00+00:00,2025-08-12 21:17:00+00:00,2025-08-13 08:17:00+00:00,2025-08-13 11:05:00+00:00,847.0,50,CRJ-550,Express,127,29,18,0.2283464566929134,0,0.8235294117647058,0.0,0.9767441860465116,0.6046511627906976,0.5116279069767442,847.0,1,1,0,0,42,0,0,5,0,42,26,22,50.2906976744186,223.0,0.48625792811839325,Medium,historical_delay,1.0
UA,2865,2025-08-12,ORD,LGA,2025-08-12 18:30:00+00:00,2025-08-12 21:54:00+00:00,2025-08-12 19:01:00+00:00,2025-08-12 22:59:00+00:00,31.0,166,B737-800,Mainline,86,51,18,0.5930232558139535,0,0.9520958083832335,2.5,0.16875,0.2857142857142857,0.5875,31.0,1,3,0,0,159,1,3,13,0,27,8,94,50.24665257223396,224.0,0.4883720930232558,Medium,aircraft_size,1.0
UA,1741,2025-08-12,ORD,JAC,2025-08-12 09:20:00+00:00,2025-08-12 11:35:00+00:00,2025-08-12 09:15:00+00:00,2025-08-12 11:43:00+00:00,-5.0,126,B737-700,Mainline,107,43,9,0.40186915887850466,0,1.1968503937007875,5.2,0.6274509803921569,0.5051546391752577,0.30718954248366015,-5.0,1,2,0,0,152,1,7,9,1,96,49,47,50.14975334742776,225.0,0.4915433403805497,Medium,load_factor,1.0
UA,1041,2025-08-12,ORD,GRR,2025-08-12 15:35:00+00:00,2025-08-12 17:41:00+00:00,2025-08-12 16:19:00+00:00,2025-08-12 19:28:00+00:00,44.0,126,B737-700,Mainline,57,43,15,0.7543859649122807,0,0.952755905511811,3.0,0.7377049180327869,0.5384615384615384,0.3114754098360656,44.0,0,2,0,0,121,0,6,13,0,90,49,38,50.14975334742776,225.0,0.4915433403805497,Medium,ground_time_pressure,1.0
UA,2862,2025-08-12,ORD,IAD,2025-08-12 10:50:00+00:00,2025-08-12 13:49:00+00:00,2025-08-12 10:43:00+00:00,2025-08-12 13:32:00+00:00,-7.0,179,B737-MAX9,Mainline,67,56,10,0.835820895522388,0,0.8555555555555555,5.7,0.5741935483870968,0.43333333333333335,0.5290322580645161,-7.0,0,3,0,0,154,1,8,18,1,89,39,82,50.13213530655391,226.0,0.49471458773784355,Medium,ground_time_pressure,1.0
UA,660,2025-08-12,ORD,SAN,2025-08-12 09:05:00+00:00,2025-08-12 11:33:00+00:00,2025-08-12 09:00:00+00:00,2025-08-12 11:11:00+00:00,-5.0,200,A321-2NX,Mainline,87,62,9,0.7126436781609196,0,1.0497512437810945,10.0,0.4716981132075472,0.33663366336633666,0.25943396226415094,-5.0,1,3,0,0,211,4,12,22,0,100,34,55,50.11451726568006,227.0,0.49682875264270615,Medium,family_complexity,1.0
UA,1756,2025-08-12,ORD,YYZ,2025-08-12 21:14:00+00:00,2025-08-12 23:58:00+00:00,2025-08-13 00:03:00+00:00,2025-08-13 03:26:00+00:00,169.0,179,B737-MAX9,Mainline,74,70,21,0.9459459459459459,0,0.5944444444444444,0.5,0.6111111111111112,0.44776119402985076,0.26851851851851855,169.0,0,3,1,0,107,0,1,5,0,66,30,29,50.06166314305849,228.0,0.4989429175475687,Medium,is_international,1.0
UA,1113,2025-08-12,ORD,ALB,2025-08-12 11:59:00+00:00,2025-08-12 15:09:00+00:00,2025-08-12 11:55:00+00:00,2025-08-12 15:10:00+00:00,-4.0,166,B737-800,Mainline,65,51,11,0.7846153846153846,0,0.7964071856287425,7.8,0.5373134328358209,0.4657534246575342,0.5,-4.0,0,3,0,0,133,1,8,11,4,72,34,67,50.05285412262156,229.0,0.5010570824524313,Medium,family_complexity,1.0
UA,2378,2025-08-12,ORD,LAX,2025-08-12 21:42:00+00:00,2025-08-13 00:15:00+00:00,2025-08-12 22:49:00+00:00,2025-08-13 00:50:00+00:00,67.0,200,A321-2NX,Mainline,167,62,21,0.3712574850299401,0,0.7412935323383084,2.0,0.9,0.7279411764705882,0.31333333333333335,67.0,0,3,0,0,149,0,4,17,0,135,99,47,49.99119097956308,230.0,0.5031712473572939,Medium,bags_per_pax,1.0
UA,2005,2025-08-12,ORD,TYS,2025-08-12 19:50:00+00:00,2025-08-12 22:35:00+00:00,2025-08-12 22:59:00+00:00,2025-08-13 01:33:00+00:00,189.0,166,B737-800,Mainline,233,51,19,0.21888412017167383,0,0.5029940119760479,0.5,0.38823529411764707,0.7941176470588235,0.6352941176470588,189.0,1,3,0,0,84,0,1,11,0,33,27,54,49.920718816067655,231.0,0.5052854122621564,Medium,transfer_bag_pct,1.0
UA,490,2025-08-12,ORD,SAT,2025-08-12 08:45:00+00:00,2025-08-12 11:45:00+00:00,2025-08-12 08:45:00+00:00,2025-08-12 11:28:00+00:00,0.0,126,B737-700,Mainline,70,43,8,0.6142857142857143,0,1.047244094488189,3.2,0.5223880597014925,0.3380281690140845,0.5298507462686567,0.0,1,2,0,0,133,0,5,17,1,70,24,71,49.876673713883015,232.0,0.507399577167019,Medium,load_factor,1.0
OO,5624,2025-08-12,ORD,LEX,2025-08-12 17:50:00+00:00,2025-08-12 20:21:00+00:00,2025-08-12 17:55:00+00:00,2025-08-12 21:23:00+00:00,5.0,76,ERJ-175,Express,176,34,17,0.19318181818181818,0,0.7662337662337663,2.0,0.8333333333333334,0.7647058823529411,0.4166666666666667,5.0,1,2,0,0,59,1,2,7,0,50,39,25,49.850246652572224,233.0,0.5095137420718816,Medium,transfer_bag_pct,1.0
UA,1316,2025-08-12,ORD,SRQ,2025-08-12 11:14:00+00:00,2025-08-12 15:10:00+00:00,2025-08-12 11:25:00+00:00,2025-08-12 15:10:00+00:00,11.0,126,B737-700,Mainline,111,43,11,0.38738738738738737,0,1.047244094488189,4.4,0.6865671641791045,0.5053763440860215,0.44776119402985076,11.0,0,2,0,0,133,1,4,14,2,92,47,60,49.70049330514447,234.0,0.5126849894291755,Medium,load_factor,1.0
UA,1082,2025-08-12,ORD,PIT,2025-08-12 14:12:00+00:00,2025-08-12 16:53:00+00:00,2025-08-12 14:11:00+00:00,2025-08-12 19:14:00+00:00,-1.0,150,A320-200,Mainline,58,46,14,0.7931034482758621,0,0.9337748344370861,4.0,0.4084507042253521,0.5932203389830508,0.7605633802816901,-1.0,0,2,0,0,141,2,4,10,0,58,35,108,49.70049330514447,234.0,0.5126849894291755,Medium,ssr_intensity,1.0
UA,2440,2025-08-12,ORD,LAS,2025-08-12 13:02:00+00:00,2025-08-12 15:03:00+00:00,2025-08-12 13:14:00+00:00,2025-08-12 15:01:00+00:00,12.0,179,B737-MAX9,Mainline,67,64,13,0.9552238805970149,0,0.95,3.5,0.45348837209302323,0.22784810126582278,0.5348837209302325,12.0,0,3,0,0,171,1,5,13,0,78,18,92,49.674066243833686,235.0,0.5158562367864693,Medium,ground_time_pressure,1.0
UA,1834,2025-08-12,ORD,TPA,2025-08-12 11:12:00+00:00,2025-08-12 15:02:00+00:00,2025-08-12 11:04:00+00:00,2025-08-12 14:42:00+00:00,-8.0,166,B737-800,Mainline,69,51,11,0.7391304347826086,0,1.0479041916167664,6.7,0.5056818181818182,0.28888888888888886,0.5511363636363636,-8.0,0,3,0,0,175,2,8,10,1,89,26,97,49.63883016208597,236.0,0.5179704016913319,Medium,family_complexity,1.0
OO,5821,2025-08-12,ORD,MKE,2025-08-12 08:54:00+00:00,2025-08-12 10:02:00+00:00,2025-08-12 10:50:00+00:00,2025-08-12 11:40:00+00:00,116.0,50,CRJ-200,Express,121,29,8,0.2396694214876033,0,0.9019607843137255,1.5,1.0425531914893618,0.62,0.3404255319148936,116.0,1,1,0,0,46,1,1,3,0,49,31,16,49.62121212121211,237.0,0.5200845665961945,Medium,bags_per_pax,1.0
UA,2195,2025-08-12,ORD,BDL,2025-08-12 11:06:00+00:00,2025-08-12 14:24:00+00:00,2025-08-12 11:02:00+00:00,2025-08-12 14:09:00+00:00,-4.0,166,B737-800,Mainline,77,51,11,0.6623376623376623,0,1.1437125748502994,8.6,0.4166666666666667,0.3333333333333333,0.4427083333333333,-4.0,0,3,0,0,191,3,7,19,3,80,27,85,49.6124031007752,238.0,0.5221987315010571,Medium,family_complexity,1.0
UA,1620,2025-08-12,ORD,SEA,2025-08-12 08:50:00+00:00,2025-08-12 11:37:00+00:00,2025-08-12 08:48:00+00:00,2025-08-12 11:18:00+00:00,-2.0,200,A321-2NX,Mainline,500,62,8,0.124,0,1.099502487562189,6.6,0.42792792792792794,0.4375,0.36936936936936937,-2.0,1,3,0,0,221,0,9,29,3,95,42,82,49.568357998590564,239.0,0.5243128964059197,Medium,family_complexity,1.0
UA,1599,2025-08-12,ORD,DEN,2025-08-12 08:45:00+00:00,2025-08-12 10:35:00+00:00,2025-08-12 08:44:00+00:00,2025-08-12 10:09:00+00:00,-1.0,364,B777-2HD,Mainline,754,87,8,0.11538461538461539,0,1.2767123287671234,23.6,0.48822269807280516,0.19213973799126638,0.19914346895074947,-1.0,1,4,0,0,466,4,28,39,8,228,44,93,49.56835799859056,240.0,0.5264270613107822,Medium,family_complexity,1.0
